ts_ns,event,side,price,qty
1714000038850000000,level,S,100.14,370
1714000038850000000,level,B,100.05,240
1714000038850000000,level,S,100.15,310
1714000038900000000,trade,B,100.11,30
1714000038950000000,trade,B,100.11,40
1714000039000000000,trade,B,100.11,20
1714000039050000000,clear,,,
1714000039050000000,level,B,100.08,160
1714000039050000000,level,S,100.10,80
1714000039050000000,level,B,100.07,190
1714000039050000000,level,S,100.11,70
1714000039050000000,level,B,100.06,130
1714000039050000000,level,S,100.12,380
1714000039050000000,level,B,100.05,10
1714000039050000000,level,S,100.13,180
1714000039050000000,level,B,100.04,40
1714000039050000000,level,S,100.14,280
1714000039100000000,clear,,,
1714000039100000000,level,B,100.09,210
1714000039100000000,level,S,100.11,370
1714000039100000000,level,B,100.08,10
1714000039100000000,level,S,100.12,330
1714000039100000000,level,B,100.07,270
1714000039100000000,level,S,100.13,230
1714000039100000000,level,B,100.06,380
1714000039100000000,level,S,100.14,350
1714000039100000000,level,B,100.05,120
1714000039100000000,level,S,100.15,10
1714000039150000000,trade,B,100.11,40
1714000039200000000,trade,S,100.09,60
1714000039250000000,trade,S,100.09,20
1714000039300000000,trade,S,100.08,50
1714000039350000000,trade,S,100.09,10
1714000039400000000,trade,S,100.09,30
1714000039450000000,trade,S,100.09,60
1714000039500000000,clear,,,
1714000039500000000,level,B,100.08,110
1714000039500000000,level,S,100.10,110
1714000039500000000,level,B,100.07,100
1714000039500000000,level,S,100.11,100
1714000039500000000,level,B,100.06,80
1714000039500000000,level,S,100.12,380
1714000039500000000,level,B,100.05,80
1714000039500000000,level,S,100.13,110
1714000039500000000,level,B,100.04,200
1714000039500000000,level,S,100.14,330
1714000039550000000,trade,B,100.10,90
1714000039600000000,trade,B,100.11,10
1714000039650000000,clear,,,
1714000039650000000,level,B,100.09,160
1714000039650000000,level,S,100.11,60
1714000039650000000,level,B,100.08,310
1714000039650000000,level,S,100.12,380
1714000039650000000,level,B,100.07,250
1714000039650000000,level,S,100.13,280
1714000039650000000,level,B,100.06,220
1714000039650000000,level,S,100.14,310
1714000039650000000,level,B,100.05,30
1714000039650000000,level,S,100.15,150
1714000039700000000,trade,B,100.11,10
1714000039750000000,trade,B,100.12,60
1714000039800000000,trade,S,100.09,50
1714000039850000000,clear,,,
1714000039850000000,level,B,100.10,160
1714000039850000000,level,S,100.12,100
1714000039850000000,level,B,100.09,120
1714000039850000000,level,S,100.13,200
1714000039850000000,level,B,100.08,280
1714000039850000000,level,S,100.14,210
1714000039850000000,level,B,100.07,70
1714000039850000000,level,S,100.15,330
1714000039850000000,level,B,100.06,280
1714000039850000000,level,S,100.16,110
1714000039900000000,trade,S,100.09,30
1714000039950000000,trade,B,100.13,10
1714000040000000000,clear,,,
1714000040000000000,level,B,100.09,330
1714000040000000000,level,S,100.11,260
1714000040000000000,level,B,100.08,110
1714000040000000000,level,S,100.12,150
1714000040000000000,level,B,100.07,140
1714000040000000000,level,S,100.13,280
1714000040000000000,level,B,100.06,170
1714000040000000000,level,S,100.14,300
1714000040000000000,level,B,100.05,60
1714000040000000000,level,S,100.15,160
1714000040050000000,trade,B,100.11,20
1714000040100000000,clear,,,
1714000040100000000,level,B,100.08,350
1714000040100000000,level,S,100.10,190
1714000040100000000,level,B,100.07,240
1714000040100000000,level,S,100.11,220
1714000040100000000,level,B,100.06,160
1714000040100000000,level,S,100.12,180
1714000040100000000,level,B,100.05,220
1714000040100000000,level,S,100.13,150
1714000040100000000,level,B,100.04,30
1714000040100000000,level,S,100.14,260
1714000040150000000,trade,S,100.07,10
1714000040200000000,trade,S,100.08,90
1714000040250000000,trade,S,100.07,80
1714000040300000000,trade,S,100.08,80
1714000040350000000,clear,,,
1714000040350000000,level,B,100.07,310
1714000040350000000,level,S,100.09,280
1714000040350000000,level,B,100.06,90
1714000040350000000,level,S,100.10,20
1714000040350000000,level,B,100.05,120
1714000040350000000,level,S,100.11,380
1714000040350000000,level,B,100.04,30
1714000040350000000,level,S,100.12,50
1714000040350000000,level,B,100.03,80
1714000040350000000,level,S,100.13,210
1714000040400000000,clear,,,
1714000040400000000,level,B,100.06,380
1714000040400000000,level,S,100.08,180
1714000040400000000,level,B,100.05,230
1714000040400000000,level,S,100.09,110
1714000040400000000,level,B,100.04,240
1714000040400000000,level,S,100.10,270
1714000040400000000,level,B,100.03,180
1714000040400000000,level,S,100.11,110
1714000040400000000,level,B,100.02,290
1714000040400000000,level,S,100.12,290
1714000040450000000,clear,,,
1714000040450000000,level,B,100.05,60
1714000040450000000,level,S,100.07,350
1714000040450000000,level,B,100.04,280
1714000040450000000,level,S,100.08,160
1714000040450000000,level,B,100.03,100
1714000040450000000,level,S,100.09,170
1714000040450000000,level,B,100.02,80
1714000040450000000,level,S,100.10,80
1714000040450000000,level,B,100.01,250
1714000040450000000,level,S,100.11,60
1714000040500000000,trade,B,100.08,20
1714000040550000000,trade,S,100.05,90
1714000040600000000,trade,S,100.05,100
1714000040650000000,trade,S,100.05,60
1714000040700000000,clear,,,
1714000040700000000,level,B,100.06,330
1714000040700000000,level,S,100.08,360
1714000040700000000,level,B,100.05,380
1714000040700000000,level,S,100.09,150
1714000040700000000,level,B,100.04,400
1714000040700000000,level,S,100.10,180
1714000040700000000,level,B,100.03,330
1714000040700000000,level,S,100.11,90
1714000040700000000,level,B,100.02,330
1714000040700000000,level,S,100.12,20
1714000040750000000,trade,B,100.09,20
1714000040800000000,trade,S,100.06,40
1714000040850000000,trade,S,100.06,10
1714000040900000000,trade,S,100.06,80
1714000040950000000,trade,S,100.06,60
1714000041000000000,trade,B,100.08,70
1714000041050000000,trade,S,100.06,50
1714000041100000000,trade,S,100.05,100
1714000041150000000,trade,S,100.06,60
1714000041200000000,trade,B,100.08,50
1714000041250000000,trade,B,100.08,70
1714000041300000000,trade,S,100.06,30
1714000041350000000,trade,B,100.08,10
1714000041400000000,trade,B,100.08,10
1714000041450000000,trade,B,100.09,90
1714000041500000000,clear,,,
1714000041500000000,level,B,100.07,290
1714000041500000000,level,S,100.09,330
1714000041500000000,level,B,100.06,260
1714000041500000000,level,S,100.10,390
1714000041500000000,level,B,100.05,170
1714000041500000000,level,S,100.11,20
1714000041500000000,level,B,100.04,260
1714000041500000000,level,S,100.12,250
1714000041500000000,level,B,100.03,120
1714000041500000000,level,S,100.13,250
1714000041550000000,trade,S,100.06,30
1714000041600000000,trade,B,100.10,100
1714000041650000000,trade,S,100.06,40
1714000041700000000,clear,,,
1714000041700000000,level,B,100.08,80
1714000041700000000,level,S,100.10,30
1714000041700000000,level,B,100.07,370
1714000041700000000,level,S,100.11,210
1714000041700000000,level,B,100.06,340
1714000041700000000,level,S,100.12,390
1714000041700000000,level,B,100.05,60
1714000041700000000,level,S,100.13,330
1714000041700000000,level,B,100.04,300
1714000041700000000,level,S,100.14,80
1714000041750000000,clear,,,
1714000041750000000,level,B,100.09,200
1714000041750000000,level,S,100.11,270
1714000041750000000,level,B,100.08,240
1714000041750000000,level,S,100.12,10
1714000041750000000,level,B,100.07,150
1714000041750000000,level,S,100.13,80
1714000041750000000,level,B,100.06,220
1714000041750000000,level,S,100.14,260
1714000041750000000,level,B,100.05,160
1714000041750000000,level,S,100.15,280
1714000041800000000,clear,,,
1714000041800000000,level,B,100.08,250
1714000041800000000,level,S,100.10,30
1714000041800000000,level,B,100.07,340
1714000041800000000,level,S,100.11,360
1714000041800000000,level,B,100.06,200
1714000041800000000,level,S,100.12,180
1714000041800000000,level,B,100.05,310
1714000041800000000,level,S,100.13,310
1714000041800000000,level,B,100.04,300
1714000041800000000,level,S,100.14,10
1714000041850000000,clear,,,
1714000041850000000,level,B,100.09,300
1714000041850000000,level,S,100.11,150
1714000041850000000,level,B,100.08,390
1714000041850000000,level,S,100.12,400
1714000041850000000,level,B,100.07,120
1714000041850000000,level,S,100.13,390
1714000041850000000,level,B,100.06,310
1714000041850000000,level,S,100.14,360
1714000041850000000,level,B,100.05,250
1714000041850000000,level,S,100.15,110
1714000041900000000,trade,B,100.11,80
1714000041950000000,trade,B,100.11,10
1714000042000000000,clear,,,
1714000042000000000,level,B,100.08,120
1714000042000000000,level,S,100.10,240
1714000042000000000,level,B,100.07,10
1714000042000000000,level,S,100.11,280
1714000042000000000,level,B,100.06,270
1714000042000000000,level,S,100.12,330
1714000042000000000,level,B,100.05,300
1714000042000000000,level,S,100.13,190
1714000042000000000,level,B,100.04,230
1714000042000000000,level,S,100.14,340
1714000042050000000,trade,B,100.11,20
1714000042100000000,trade,B,100.11,60
1714000042150000000,trade,S,100.08,60
1714000042200000000,trade,S,100.08,60
1714000042250000000,clear,,,
1714000042250000000,level,B,100.07,220
1714000042250000000,level,S,100.09,110
1714000042250000000,level,B,100.06,270
1714000042250000000,level,S,100.10,20
1714000042250000000,level,B,100.05,240
1714000042250000000,level,S,100.11,150
1714000042250000000,level,B,100.04,260
1714000042250000000,level,S,100.12,10
1714000042250000000,level,B,100.03,110
1714000042250000000,level,S,100.13,130
1714000042300000000,trade,S,100.07,30
1714000042350000000,trade,S,100.06,10
1714000042400000000,clear,,,
1714000042400000000,level,B,100.06,210
1714000042400000000,level,S,100.08,260
1714000042400000000,level,B,100.05,30
1714000042400000000,level,S,100.09,320
1714000042400000000,level,B,100.04,350
1714000042400000000,level,S,100.10,310
1714000042400000000,level,B,100.03,130
1714000042400000000,level,S,100.11,350
1714000042400000000,level,B,100.02,120
1714000042400000000,level,S,100.12,50
1714000042450000000,trade,B,100.08,30
1714000042500000000,trade,B,100.08,50
1714000042550000000,trade,B,100.08,20
1714000042600000000,clear,,,
1714000042600000000,level,B,100.07,200
1714000042600000000,level,S,100.09,130
1714000042600000000,level,B,100.06,350
1714000042600000000,level,S,100.10,400
1714000042600000000,level,B,100.05,370
1714000042600000000,level,S,100.11,150
1714000042600000000,level,B,100.04,290
1714000042600000000,level,S,100.12,210
1714000042600000000,level,B,100.03,370
1714000042600000000,level,S,100.13,90
1714000042650000000,trade,S,100.07,30
1714000042700000000,trade,B,100.10,100
1714000042750000000,trade,B,100.09,30
1714000042800000000,trade,B,100.10,80
1714000042850000000,clear,,,
1714000042850000000,level,B,100.08,350
1714000042850000000,level,S,100.10,160
1714000042850000000,level,B,100.07,120
1714000042850000000,level,S,100.11,130
1714000042850000000,level,B,100.06,210
1714000042850000000,level,S,100.12,220
1714000042850000000,level,B,100.05,390
1714000042850000000,level,S,100.13,20
1714000042850000000,level,B,100.04,90
1714000042850000000,level,S,100.14,220
1714000042900000000,trade,B,100.11,10
1714000042950000000,clear,,,
1714000042950000000,level,B,100.09,180
1714000042950000000,level,S,100.11,200
1714000042950000000,level,B,100.08,60
1714000042950000000,level,S,100.12,140
1714000042950000000,level,B,100.07,290
1714000042950000000,level,S,100.13,390
1714000042950000000,level,B,100.06,180
1714000042950000000,level,S,100.14,360
1714000042950000000,level,B,100.05,10
1714000042950000000,level,S,100.15,40
1714000043000000000,trade,B,100.11,90
1714000043050000000,trade,B,100.11,70
1714000043100000000,trade,S,100.09,40
1714000043150000000,clear,,,
1714000043150000000,level,B,100.08,90
1714000043150000000,level,S,100.10,200
1714000043150000000,level,B,100.07,260
1714000043150000000,level,S,100.11,30
1714000043150000000,level,B,100.06,150
1714000043150000000,level,S,100.12,70
1714000043150000000,level,B,100.05,140
1714000043150000000,level,S,100.13,290
1714000043150000000,level,B,100.04,240
1714000043150000000,level,S,100.14,300
1714000043200000000,trade,S,100.07,60
1714000043250000000,trade,B,100.10,70
1714000043300000000,clear,,,
1714000043300000000,level,B,100.07,280
1714000043300000000,level,S,100.09,120
1714000043300000000,level,B,100.06,310
1714000043300000000,level,S,100.10,330
1714000043300000000,level,B,100.05,140
1714000043300000000,level,S,100.11,130
1714000043300000000,level,B,100.04,160
1714000043300000000,level,S,100.12,230
1714000043300000000,level,B,100.03,370
1714000043300000000,level,S,100.13,70
1714000043350000000,clear,,,
1714000043350000000,level,B,100.08,80
1714000043350000000,level,S,100.10,310
1714000043350000000,level,B,100.07,190
1714000043350000000,level,S,100.11,250
1714000043350000000,level,B,100.06,380
1714000043350000000,level,S,100.12,380
1714000043350000000,level,B,100.05,140
1714000043350000000,level,S,100.13,210
1714000043350000000,level,B,100.04,280
1714000043350000000,level,S,100.14,10
1714000043400000000,trade,S,100.08,90
1714000043450000000,trade,B,100.10,20
1714000043500000000,trade,S,100.08,70
1714000043550000000,clear,,,
1714000043550000000,level,B,100.07,100
1714000043550000000,level,S,100.09,270
1714000043550000000,level,B,100.06,120
1714000043550000000,level,S,100.10,330
1714000043550000000,level,B,100.05,100
1714000043550000000,level,S,100.11,210
1714000043550000000,level,B,100.04,150
1714000043550000000,level,S,100.12,280
1714000043550000000,level,B,100.03,250
1714000043550000000,level,S,100.13,180
1714000043600000000,clear,,,
1714000043600000000,level,B,100.06,370
1714000043600000000,level,S,100.08,130
1714000043600000000,level,B,100.05,110
1714000043600000000,level,S,100.09,310
1714000043600000000,level,B,100.04,380
1714000043600000000,level,S,100.10,350
1714000043600000000,level,B,100.03,130
1714000043600000000,level,S,100.11,290
1714000043600000000,level,B,100.02,330
1714000043600000000,level,S,100.12,320
1714000043650000000,trade,B,100.08,80
1714000043700000000,clear,,,
1714000043700000000,level,B,100.05,350
1714000043700000000,level,S,100.07,280
1714000043700000000,level,B,100.04,140
1714000043700000000,level,S,100.08,200
1714000043700000000,level,B,100.03,390
1714000043700000000,level,S,100.09,150
1714000043700000000,level,B,100.02,370
1714000043700000000,level,S,100.10,120
1714000043700000000,level,B,100.01,230
1714000043700000000,level,S,100.11,240
1714000043750000000,clear,,,
1714000043750000000,level,B,100.04,110
1714000043750000000,level,S,100.06,200
1714000043750000000,level,B,100.03,100
1714000043750000000,level,S,100.07,170
1714000043750000000,level,B,100.02,360
1714000043750000000,level,S,100.08,70
1714000043750000000,level,B,100.01,40
1714000043750000000,level,S,100.09,370
1714000043750000000,level,B,100.00,40
1714000043750000000,level,S,100.10,130
1714000043800000000,clear,,,
1714000043800000000,level,B,100.03,170
1714000043800000000,level,S,100.05,170
1714000043800000000,level,B,100.02,60
1714000043800000000,level,S,100.06,170
1714000043800000000,level,B,100.01,320
1714000043800000000,level,S,100.07,120
1714000043800000000,level,B,100.00,170
1714000043800000000,level,S,100.08,10
1714000043800000000,level,B,99.99,200
1714000043800000000,level,S,100.09,300
1714000043850000000,clear,,,
1714000043850000000,level,B,100.02,270
1714000043850000000,level,S,100.04,80
1714000043850000000,level,B,100.01,150
